,Men_log,Hispanic_scale,White_scale,Black_scale,Native_scale,Asian_scale,Pacific_scale,Construction_log,Production_log,Drive_boxcox,Carpool_boxcox,Walk_boxcox,OtherTransp_boxcox,Income_log,IncomeErr_log,Poverty_log,MeanCommute_scale
Montana-Ravalli,9.915761913411517,-0.4060381829828316,0.7750427862017893,-0.585946140215773,-0.12734566586400975,-0.2769311723562318,-0.11258977713575608,2.740840023925201,2.33214389523559,8605697695.262268,5.757585886995034,1.0840749761967607,0.7641944631236741,10.583549493547418,7.761744984658913,2.8903717578961645,0.18237784554926556
Montana-Richland,8.648045999835,-0.3436629076074043,0.6834570279477823,-0.5789418205966083,0.0657048307277635,-0.3149154275524776,-0.11258977713575608,3.077312260546414,2.624668592163159,15569989229.095577,4.013628660371672,1.3196470104956102,0.5112199906124424,11.08343402225921,8.386400901166214,2.4336133554004498,-1.174862951276435
Montana-Roosevelt,8.620471540869739,-0.5151949148898295,-1.689050233489342,-0.5999547794541025,7.415413022400273,-0.3908839379449692,-0.11258977713575608,2.5726122302071057,2.451005098112319,9589926743.610867,5.897811009380637,1.1450107067300994,0.5883840329178517,10.403474651121124,7.745435610274381,3.3250360206965914,-1.6748990343174823
Montana-Rosebud,8.426173793029069,-0.3540587868366422,-0.7295803851140342,-0.5929504598349378,4.395551682857534,-0.238946917159986,-0.11258977713575608,2.9806186357439426,2.272125885509337,8406045685.376343,4.490063313290588,1.3925336268746025,1.066676762260939,10.842693708981024,8.679992081721329,3.0252910757955354,-1.639182171243122
Montana-Sanders,8.673512945671192,-0.4424237602851643,0.6354835355290172,-0.5999547794541025,0.36906989680055,-0.35289968274872335,-0.11258977713575608,3.0204248861443626,2.4423470353692043,10426855940.83976,3.7594692559541856,1.1335763751441452,0.6548608232528105,10.381490352934616,7.681560362559537,3.109060958860994,-0.371233532103323
Montana-Sheridan,7.515889085215125,-0.47880933758749683,0.7357917469500719,-0.5999547794541025,0.010547545987256835,-0.3908839379449692,-0.11258977713575608,2.533696813957432,1.840549633397487,8809248161.588058,5.394442539124033,1.4184456713018196,0.2463115434874052,10.832970878196265,9.03025631012242,2.3513752571634776,-1.853483349689285
Montana-Silver Bow,9.772182251758139,-0.3644546660658801,0.6965407076983552,-0.5719375009774434,-0.030820417568123145,-0.20096266196374024,-0.11258977713575608,2.2823823856765264,2.4423470353692043,15569989229.095577,4.461392126490072,1.0274338075002096,1.020861355136598,10.538714264260078,7.757906208351747,3.0007198150650303,-1.4427394243341392
Montana-Stillwater,8.455955881945048,-0.4164340622120695,0.814293825453506,-0.5929504598349378,-0.18250295060451638,-0.3908839379449692,-0.11258977713575608,3.0155349008501706,2.6390573296152584,3888511855.3714557,5.828037335711904,1.4556741589063344,1.020861355136598,10.972653865930825,8.050065422915965,2.0541237336955462,0.36096216092106825
Montana-Sweet Grass,7.4798641311650265,-0.47880933758749683,0.8230162786205545,-0.5929504598349378,-0.23766023534502304,-0.20096266196374024,-0.11258977713575608,3.258096538021482,2.2300144001592104,4441586203.722421,4.166773725908501,1.4329712960670613,0.905616121146672,10.831469672999868,8.859647499714997,2.5416019934645457,-0.639110005161027
Montana-Teton,8.010027528481734,-0.49440315643135374,0.8273775052040789,-0.5999547794541025,0.010547545987256835,-0.35289968274872335,-0.11258977713575608,2.714694743820879,2.2300144001592104,7524163034.771221,4.851073588086901,1.4282089589545661,0.9380678219464796,10.744192297453688,8.005700678662542,2.4932054526026954,-0.639110005161027
Montana-Toole,7.985824666418917,-0.4112361225974506,0.5613426836091069,-0.5929504598349378,0.4518058239113099,0.3688011659799468,0.159586711135366,2.6026896854443837,2.509599262378372,7404664043.540631,3.6940210201053354,1.6357193523105893,0.5513116879186498,10.71005270013163,8.795430805040018,2.954910279033736,-1.6034653081687613
Montana-Treasure,6.068425588244111,-0.21371441724193066,0.6005937228608242,-0.6069590990732673,-0.23766023534502304,0.0649271244099803,-0.11258977713575608,3.5115454388310208,1.4350845252893227,4288124700.295271,2.2014456184137545,1.5956121907407315,1.0083564324607655,10.623836390521218,8.307212626628308,3.086486636822455,-0.6033931420866666
Montana-Valley,8.243282523048375,-0.468413458358259,0.44358956585395537,-0.5929504598349378,1.1550612043527693,-0.3908839379449692,0.159586711135366,2.5649493574615367,2.3978952727983707,11407726688.799988,4.345311374159795,1.3127452270659299,0.5513116879186498,10.802448995888462,8.345692873253865,2.4849066497880004,-0.8176943205328298
Montana-Wheatland,6.99117688712121,-0.4632155187436401,0.844822411538175,-0.6069590990732673,-0.1411349870491364,-0.46685244833746076,-0.11258977713575608,3.086486636822455,1.547562508716013,1979739110.7408597,3.174754207057172,1.779502687405589,0.0,10.395833473555248,8.68946441235669,2.9806186357439426,-2.442811590416234
Montana-Wibaux,6.184148890937483,-0.5047990356605916,1.0149102482956163,-0.6069590990732673,-0.23766023534502304,-0.46685244833746076,-0.11258977713575608,2.760009940032921,2.740840023925201,7706393393.266783,4.136473519545377,1.5315686059298985,0.46767368991005126,10.55978919697525,9.286467732363734,2.72785282839839,-0.5855347105494861
Montana-Yellowstone,11.231543505066927,-0.30207939069045275,0.5220916443573901,-0.5649331813582787,0.32770193324516994,-0.20096266196374024,0.023498466999804964,2.4932054526026954,2.3702437414678603,15679937079.54911,4.63141976724662,1.0274338075002096,0.7393175950494679,10.874304347764848,7.25063551189868,2.4423470353692043,-0.7284021628469284
Nebraska-Adams,9.669598979685738,-0.12534944379340865,0.5351753241079624,-0.5509245421199492,-0.22387091415989635,-0.011041385982511266,0.023498466999804964,2.2925347571405443,2.785011242238338,18900325764.18798,4.075385090122899,0.979115999509283,0.42014412825939745,10.832398315766385,8.082093278178382,2.468099531471619,-1.4248809927969586
Nebraska-Antelope,8.079927770758275,-0.4216320018266885,0.8884346773734163,-0.5999547794541025,-0.18250295060451638,-0.35289968274872335,-0.11258977713575608,2.8273136219290276,2.4423470353692043,10745751452.414623,3.824127721433905,1.2164431740179609,0.7641944631236741,10.727860344448946,7.985824666418917,2.5416019934645457,-1.192721382813615
Nebraska-Arthur,5.407171771460119,-0.5723722506506379,1.0236327014626647,-0.6069590990732673,-0.23766023534502304,-0.46685244833746076,-0.11258977713575608,2.9806186357439426,2.341805806147327,1360272436.5874531,5.920921535291336,1.5956121907407315,0.0,10.580886376127934,8.68084148294457,2.0794415416798357,-0.6748268682353874
Nebraska-Banner,5.988961416889864,-0.37485054529511797,0.7881264659523616,-0.5229072636432902,-0.23766023534502304,-0.42886819314121494,-0.11258977713575608,2.6878474937846906,2.0918640616783932,2762582083.5337534,4.931513362209084,1.5248692330955205,0.0,10.797471323887743,8.320448113956559,2.4595888418037104,0.3431037293838877
Nebraska-Blaine,5.680172609017068,-0.5723722506506379,1.0149102482956163,-0.6069590990732673,-0.23766023534502304,-0.3149154275524776,0.43176319940648805,3.3032169733019514,2.379546134130174,1092058381.4095047,5.369545669017561,1.423367835224281,0.7129159957715903,10.797021297287667,8.497602541651233,2.954910279033736,0.11094411940054409
Nebraska-Boone,7.8898337513942955,-0.48400727720211584,0.9756592090438989,-0.5999547794541025,-0.23766023534502304,-0.42886819314121494,0.023498466999804964,2.7788192719904172,2.509599262378372,12192328095.13562,3.726845619476135,1.2431767734477772,0.5883840329178517,10.82587963326826,8.024534871605695,2.312535423847214,-1.1212876566648942
Nebraska-Box Butte,8.654517382279456,0.030588744645159708,0.32147522151527996,-0.5999547794541025,0.27254464850466337,-0.35289968274872335,0.023498466999804964,2.747270914255491,3.0819099697950434,22351063800.962036,2.755196385091081,1.1450107067300994,0.7393175950494679,10.853038964104712,8.269756947532983,2.833213344056216,-2.103501391209809
Nebraska-Boyd,6.939253946041508,-0.5463825525775432,0.9320469432086576,-0.5509245421199492,-0.1411349870491364,-0.46685244833746076,-0.11258977713575608,2.803360380906535,2.5952547069568657,4971993773.096339,3.9824931926087057,1.4684770776068061,0.622799085152153,10.602219111389974,7.773594467360194,2.3978952727983707,-1.192721382813615
Nebraska-Brown,7.2909747781429814,-0.5463825525775432,0.940769396375706,-0.6069590990732673,-0.19629227178964304,-0.3908839379449692,-0.11258977713575608,2.5726122302071057,2.1162555148025524,12555057682.302734,2.508668253862577,1.4329712960670613,0.5112199906124424,10.493438540267624,9.048174321385792,2.803360380906535,-2.085642959672629
Nebraska-Buffalo,10.080838442676662,-0.14094326263726542,0.5438977772750108,-0.529911583262455,-0.21008159297476972,-0.011041385982511266,-0.11258977713575608,2.174751721484161,2.70805020110221,14505079936.892797,4.687062223055193,1.1773501549007173,0.7393175950494679,10.889752008037794,7.805474625270857,2.5726122302071057,-1.639182171243122
Nebraska-Burt,8.09346227450118,-0.4268299414413075,0.8012101457029338,-0.5369159028816197,-0.07218838112350312,-0.2769311723562318,-0.11258977713575608,2.7788192719904172,2.4932054526026954,17168591023.652016,3.856169338904642,1.09705687334689,0.46767368991005126,10.766989134947066,8.01102337918644,2.2512917986064953,-0.17479078519433983
Nebraska-Butler,8.33375100695358,-0.4268299414413075,0.8753509976228441,-0.5649331813582787,-0.19629227178964304,-0.2769311723562318,-0.11258977713575608,2.8273136219290276,3.0633909220278057,12647118280.021978,4.931513362209084,0.8840266462048618,0.5883840329178517,10.840110183382201,8.041734711487537,2.1400661634962708,-0.5676762790123056
Nebraska-Cass,9.451638133870434,-0.4216320018266885,0.8360999583711267,-0.5369159028816197,-0.21008159297476972,-0.238946917159986,-0.11258977713575608,2.5416019934645457,2.580216829592325,20223534098.97264,4.374544944480774,0.9245723099670654,0.5112199906124424,11.09162056714265,7.855932199718614,1.824549292051046,0.5931217709044119
Nebraska-Cedar,8.388450315523512,-0.4892052168167348,0.9494918495427543,-0.5999547794541025,-0.19629227178964304,-0.46685244833746076,-0.11258977713575608,2.653241964607215,2.6602595372658615,9589926743.610867,3.594304355884064,1.3127452270659299,0.8099233562582846,10.863795169827057,7.907283609426348,2.322387720290225,-1.0498539305161734
Nebraska-Chase,7.545389749611823,-0.0005988930425539433,0.5220916443573901,-0.6069590990732673,-0.23766023534502304,-0.46685244833746076,-0.11258977713575608,2.8622008809294686,2.2512917986064953,11323184627.109068,2.7949670267025892,1.2516506078629137,0.967874466662271,10.86708162952615,8.58876938990546,2.186051276738094,-1.9784923704495472
Nebraska-Cherry,7.9105906122564775,-0.4424237602851643,0.6049549494443481,-0.6069590990732673,0.024336867172383477,-0.35289968274872335,-0.11258977713575608,2.70805020110221,2.341805806147327,4250451359.4166594,4.51859876689588,1.1668814266889176,0.7393175950494679,10.794460476425993,8.149890544402423,2.4336133554004498,-1.835624918152105
Nebraska-Cheyenne,8.509161019718974,-0.2397041153150254,0.6442059886960655,-0.5929504598349378,-0.19629227178964304,-0.011041385982511266,-0.11258977713575608,2.2407096892759584,2.4765384001174837,17407634507.84403,4.904812296739002,0.8154794234404484,0.7129159957715903,10.893288935346058,8.187299270155147,2.451005098112319,-1.8892002127636458
Nebraska-Clay,8.078688229229872,-0.12534944379340865,0.6093161760278727,-0.5719375009774434,-0.22387091415989635,-0.3149154275524776,-0.11258977713575608,2.9338568698359038,2.7212954278522306,14608785633.87397,4.31593211161125,1.2431767734477772,0.7641944631236741,10.8487543926468,7.917536353943631,2.2300144001592104,-0.29979980595460154
Nebraska-Colfax,8.602453035367061,1.6679397232501274,-0.9258355813726199,-0.4948899851666313,-0.22387091415989635,-0.42886819314121494,0.159586711135366,2.6741486494265287,3.5409593240373143,10585312369.576992,4.904812296739002,1.3395092362579204,1.020861355136598,10.84675122191171,7.938802248154481,2.5877640352277083,-1.192721382813615
Nebraska-Cuming,8.414938957377482,-0.094161806105695,0.5962324962772998,-0.6069590990732673,-0.21008159297476972,-0.35289968274872335,-0.11258977713575608,2.70805020110221,2.856470206220483,17407634507.84403,3.026531405752338,1.267995442989618,0.5513116879186498,10.820038250616141,8.30671904320269,2.4849066497880004,-1.51417315048286
Nebraska-Custer,8.585412430393381,-0.4476216998997832,0.879712224206368,-0.5509245421199492,-0.22387091415989635,-0.3149154275524776,-0.11258977713575608,2.7212954278522306,2.72785282839839,10908192702.208698,4.687062223055193,1.1668814266889176,0.8099233562582846,10.746519182633365,8.028129059431759,2.424802725718295,-1.174862951276435
Nebraska-Dakota,9.22029070282935,1.3560633463729908,-1.0086988864595785,-0.3197819946875126,0.051915509542636816,0.7486437179424047,-0.11258977713575608,2.5416019934645457,3.3068867021909143,16932263892.249464,5.115402122535601,0.8622934989190693,0.7641944631236741,10.815489098991852,8.200013648175434,2.8449093838194073,-1.4248809927969586
Nebraska-Dawes,8.38958706681109,-0.3540587868366422,0.4697569253551005,-0.5719375009774434,0.16223007902365005,0.21686414519496353,2.4730868614399033,2.4595888418037104,2.028148247292285,5014868937.095866,5.063388895304106,1.662322049225265,0.7129159957715903,10.622253745713692,8.571870752706934,2.8791984572980396,-1.710615897391843
Nebraska-Dawson,9.40442579569038,1.127354003329757,-0.5943823610247866,-0.29876903583001835,-0.16871362941938972,-0.42886819314121494,-0.11258977713575608,2.6602595372658615,3.3978584803966405,10270362792.916805,6.368717925511662,1.0423590013458175,0.6848266081210523,10.785787073542922,7.644440761556566,2.72785282839839,-1.2820135404995163
Nebraska-Deuel,6.884486652042782,-0.12015150417878971,0.5831488165267275,-0.6069590990732673,-0.16871362941938972,-0.42886819314121494,-0.11258977713575608,2.1041341542702074,2.917770732084279,8472166856.722773,5.115402122535601,1.1561068090712134,1.215999813863997,10.83883553594374,8.570544366913232,2.5572273113676265,0.09308568786336421
Nebraska-Dixon,7.978310969867722,0.035786684259778635,0.4872018316891966,-0.5789418205966083,-0.22387091415989635,-0.42886819314121494,0.023498466999804964,2.8678989020441064,2.8678989020441064,14096313977.051579,4.714697286478677,1.2344905283032688,0.2463115434874052,10.843943928909063,7.894318063841624,2.4765384001174837,-0.5141009844007652
Nebraska-Dodge,9.795679599901822,-0.00579683265717287,0.465395698771576,-0.5789418205966083,-0.22387091415989635,-0.238946917159986,0.159586711135366,2.379546134130174,2.9069010598473755,18266034080.30775,4.31593211161125,1.0840749761967607,0.6548608232528105,10.800962370152643,7.453561871643373,2.4336133554004498,-0.8891280466815505
Nebraska-Douglas,12.486171034408532,0.040984623874397656,-0.19314951534056682,0.17052037865401967,-0.18250295060451638,0.7106594627461589,-0.11258977713575608,2.028148247292285,2.322387720290225,18266034080.30775,4.2567279071581705,0.9245723099670654,0.622799085152153,10.908869164400691,6.493753839851686,2.681021528714291,-0.7284021628469284
Nebraska-Dundy,6.951772164398911,-0.05777622880336232,0.5831488165267275,-0.5999547794541025,-0.23766023534502304,-0.46685244833746076,-0.11258977713575608,3.1135153092103742,2.3608540011180215,11838293659.74573,1.767060295113842,1.423367835224281,0.8882713986982212,10.657259354912508,8.915297945118109,2.028148247292285,-1.6570406027803022
Nebraska-Fillmore,7.944846711001996,-0.38524642452435587,0.8491836381216996,-0.5509245421199492,-0.22387091415989635,-0.46685244833746076,-0.11258977713575608,2.6390573296152584,2.791165107812717,14713102657.005001,3.9196935995923896,1.3056942868403318,0.7641944631236741,10.865057530609043,7.894318063841624,2.2407096892759584,-1.371305698185418
